element_camara_on_date,element_camara_on_cpu_utilization,element_camara_on_total_power,element_camara_on_cpu_power,element_camara_on_gpu_power
2023-10-24 01:37:13,0.15736,33.05141,3.69141,29.36000
2023-10-24 01:37:14,0.14188,32.87797,3.66797,29.21000
2023-10-24 01:37:15,0.14983,32.43531,3.69531,28.74000
2023-10-24 01:37:16,0.15378,33.08859,3.55859,29.53000
2023-10-24 01:37:17,0.16583,32.56406,3.66406,28.90000
2023-10-24 01:37:18,0.16797,32.51516,3.78516,28.73000
2023-10-24 01:37:19,0.14334,32.77266,3.72266,29.05000
2023-10-24 01:37:20,0.15670,32.34563,3.76563,28.58000
2023-10-24 01:37:21,0.16875,32.81328,3.61328,29.20000
2023-10-24 01:37:22,0.16047,33.55891,3.87891,29.68000
2023-10-24 01:37:23,0.16271,33.11391,3.75391,29.36000
2023-10-24 01:37:24,0.17212,22.54656,3.47656,19.07000
2023-10-24 01:37:25,0.14534,21.55469,2.80469,18.75000
2023-10-24 01:37:26,0.17112,32.79734,3.77734,29.02000
2023-10-24 01:37:27,0.14780,32.36516,3.78516,28.58000
2023-10-24 01:37:28,0.14274,32.05719,3.61719,28.44000
2023-10-24 01:37:29,0.15084,32.19938,3.60938,28.59000
2023-10-24 01:37:30,0.17483,33.03031,3.82031,29.21000
2023-10-24 01:37:31,0.13969,33.16875,3.96875,29.20000
2023-10-24 01:37:32,0.14432,32.17047,3.73047,28.44000
2023-10-24 01:37:33,0.14962,33.07328,3.86328,29.21000
2023-10-24 01:37:34,0.17716,32.55984,3.83984,28.72000
2023-10-24 01:37:35,0.14324,32.02375,3.59375,28.43000
2023-10-24 01:37:36,0.14444,32.71578,3.67578,29.04000
2023-10-24 01:37:37,0.14937,31.92438,3.48438,28.44000
2023-10-24 01:37:38,0.16088,33.09609,3.74609,29.35000
2023-10-24 01:37:39,0.14634,33.23656,3.72656,29.51000
2023-10-24 01:37:40,0.13961,32.28703,3.70703,28.58000
2023-10-24 01:37:41,0.16195,33.08094,3.71094,29.37000
2023-10-24 01:37:43,0.15068,32.44859,3.55859,28.89000
2023-10-24 01:37:44,0.15663,32.81734,3.77734,29.04000
2023-10-24 01:37:45,0.16049,33.29547,3.60547,29.69000
2023-10-24 01:37:46,0.19548,32.25594,3.83594,28.42000
2023-10-24 01:37:47,0.18647,33.05312,3.70313,29.35000
2023-10-24 01:37:48,0.15582,32.05109,3.62109,28.43000
2023-10-24 01:37:49,0.15266,33.23469,3.55469,29.68000
2023-10-24 01:37:50,0.15217,32.64766,3.59766,29.05000
2023-10-24 01:37:51,0.14444,32.00031,3.57031,28.43000
2023-10-24 01:37:52,0.16636,32.21516,3.78516,28.43000
2023-10-24 01:37:53,0.17248,32.59156,3.85156,28.74000
2023-10-24 01:37:54,0.18756,32.72594,3.83594,28.89000
2023-10-24 01:37:55,0.15312,32.72344,3.52344,29.20000
2023-10-24 01:37:56,0.17120,33.37922,3.69922,29.68000
2023-10-24 01:37:57,0.16681,32.85234,3.65234,29.20000
2023-10-24 01:37:58,0.13413,32.49328,3.61328,28.88000
2023-10-24 01:37:59,0.18000,32.97562,3.76563,29.21000
2023-10-24 01:38:00,0.15718,33.22344,4.02344,29.20000
2023-10-24 01:38:01,0.18761,32.31281,3.88281,28.43000
2023-10-24 01:38:02,0.18924,33.38922,3.69922,29.69000
2023-10-24 01:38:03,0.15925,32.86188,3.67188,29.19000
2023-10-24 01:38:04,0.17451,32.55406,3.66406,28.89000
2023-10-24 01:38:05,0.15046,33.29750,3.93750,29.36000
2023-10-24 01:38:06,0.19799,32.76719,3.86719,28.90000
2023-10-24 01:38:07,0.17203,32.81344,3.77344,29.04000
2023-10-24 01:38:08,0.16667,47.65437,4.23438,43.42000
2023-10-24 01:38:09,0.17782,46.97641,4.81641,42.16000
2023-10-24 01:38:11,0.15926,46.52953,4.51953,42.01000
2023-10-24 01:38:12,0.16340,47.29063,4.64063,42.65000
2023-10-24 01:38:13,0.14933,47.10703,4.45703,42.65000
2023-10-24 01:38:14,0.13861,48.32328,4.61328,43.71000
2023-10-24 01:38:15,0.16652,48.74453,4.89453,43.85000
2023-10-24 01:38:16,0.15785,47.13797,4.66797,42.47000
2023-10-24 01:38:17,0.16907,48.13656,4.72656,43.41000
2023-10-24 01:38:18,0.16241,47.14719,4.86719,42.28000
2023-10-24 01:38:19,0.15722,48.39969,4.67969,43.72000
2023-10-24 01:38:20,0.16255,46.95687,4.79688,42.16000
2023-10-24 01:38:21,0.14673,47.18609,4.74609,42.44000
2023-10-24 01:38:22,0.15436,47.94734,4.77734,43.17000
2023-10-24 01:38:30,0.00335,46.14453,4.14453,42.00000
2023-10-24 01:38:31,0.01342,46.37875,4.21875,42.16000
2023-10-24 01:38:32,0.01002,46.28109,4.12109,42.16000
2023-10-24 01:38:33,0.00503,46.27719,4.11719,42.16000
2023-10-24 01:38:34,0.03547,46.33906,4.28906,42.05000
2023-10-24 01:38:35,0.13187,47.26906,5.28906,41.98000
2023-10-24 01:38:36,0.09642,46.34063,4.39063,41.95000
2023-10-24 01:38:37,0.18583,48.62906,5.78906,42.84000
2023-10-24 01:38:38,0.15188,49.17078,5.30078,43.87000
2023-10-24 01:38:39,0.16582,48.39828,4.98828,43.41000
2023-10-24 01:38:40,0.17609,48.14547,5.10547,43.04000
2023-10-24 01:38:41,0.16010,47.52469,5.05469,42.47000
2023-10-24 01:38:43,0.14078,47.35594,4.58594,42.77000
2023-10-24 01:38:44,0.14140,46.88469,4.55469,42.33000
2023-10-24 01:38:45,0.14944,47.62563,4.51563,43.11000
2023-10-24 01:38:46,0.14881,47.61016,4.66016,42.95000
2023-10-24 01:38:47,0.13243,46.99734,4.52734,42.47000
2023-10-24 01:38:48,0.15728,46.99344,4.52344,42.47000
2023-10-24 01:38:49,0.14717,47.50031,4.57031,42.93000
2023-10-24 01:38:50,0.14899,47.14172,4.51172,42.63000
2023-10-24 01:38:51,0.14005,47.24047,4.48047,42.76000
2023-10-24 01:38:52,0.14237,47.72656,4.47656,43.25000
2023-10-24 01:38:53,0.14323,48.19797,4.66797,43.53000
2023-10-24 01:38:54,0.16955,47.85735,4.77734,43.08000
2023-10-24 01:38:55,0.14822,39.79719,4.11719,35.68000
2023-10-24 01:38:56,0.15448,40.10328,4.11328,35.99000
2023-10-24 01:38:57,0.15541,32.63453,3.89453,28.74000
2023-10-24 01:38:58,0.17264,32.53062,3.64063,28.89000
2023-10-24 01:38:59,0.16115,32.74125,3.53125,29.21000
2023-10-24 01:39:00,0.15440,22.53422,2.82422,19.71000
2023-10-24 01:39:01,0.14875,21.58750,2.68750,18.90000
2023-10-24 01:39:02,0.16283,18.00359,2.68359,15.32000
2023-10-24 01:39:03,0.15417,19.53328,2.61328,16.92000
2023-10-24 01:39:04,0.15398,17.08859,2.55859,14.53000
2023-10-24 01:39:05,0.15201,18.22422,2.57422,15.65000
2023-10-24 01:39:06,0.15431,18.51078,2.55078,15.96000
2023-10-24 01:39:07,0.15561,17.77156,2.60156,15.17000
2023-10-24 01:39:09,0.16952,16.34156,2.60156,13.74000
2023-10-24 01:39:10,0.16031,18.51859,2.55859,15.96000
2023-10-24 01:39:11,0.15450,16.27516,2.53516,13.74000
2023-10-24 01:39:12,0.14578,16.94641,2.56641,14.38000
2023-10-24 01:39:13,0.15749,18.34297,2.54297,15.80000
2023-10-24 01:39:14,0.15713,18.18297,2.54297,15.64000
2023-10-24 01:39:15,0.15528,16.50547,2.60547,13.90000
2023-10-24 01:39:16,0.14856,16.27125,2.53125,13.74000
2023-10-24 01:39:17,0.16922,16.14250,2.56250,13.58000
2023-10-24 01:39:18,0.15670,17.86297,2.54297,15.32000
2023-10-24 01:39:19,0.19139,17.29156,2.60156,14.69000
2023-10-24 01:39:20,0.15718,17.53344,2.52344,15.01000
2023-10-24 01:39:21,0.16452,18.39985,2.58984,15.81000
2023-10-24 01:39:22,0.16772,17.87859,2.55859,15.32000
2023-10-24 01:39:23,0.15822,18.20859,2.55859,15.65000
2023-10-24 01:39:24,0.14758,18.46781,2.50781,15.96000
2023-10-24 01:39:25,0.18552,15.80516,2.53516,13.27000
2023-10-24 01:39:26,0.14899,18.35688,2.54688,15.81000
2023-10-24 01:39:27,0.16758,17.10812,2.57813,14.53000
2023-10-24 01:39:28,0.16821,15.84422,2.57422,13.27000
2023-10-24 01:39:29,0.17917,17.65063,2.64063,15.01000
2023-10-24 01:39:30,0.15309,45.64797,3.66797,41.98000
2023-10-24 01:39:31,0.14077,46.72859,4.55859,42.17000
2023-10-24 01:39:32,0.13237,46.93094,4.46094,42.47000
2023-10-24 01:39:33,0.13997,47.26750,4.93750,42.33000
2023-10-24 01:39:35,0.14005,47.06141,4.44141,42.62000
2023-10-24 01:39:36,0.14589,46.88531,4.44531,42.44000
2023-10-24 01:39:37,0.15638,46.91312,4.45313,42.46000
2023-10-24 01:39:38,0.14711,46.75922,4.44922,42.31000
2023-10-24 01:39:39,0.13264,47.11485,4.46484,42.65000
2023-10-24 01:39:40,0.14358,47.25047,4.48047,42.77000
2023-10-24 01:39:41,0.15004,46.76313,4.45313,42.31000
2023-10-24 01:39:42,0.14979,46.48438,4.48438,42.00000
2023-10-24 01:39:43,0.14213,47.23875,4.46875,42.77000
2023-10-24 01:39:44,0.14587,47.43047,4.48047,42.95000
2023-10-24 01:39:45,0.14237,46.66391,4.50391,42.16000
2023-10-24 01:39:46,0.14322,47.09484,4.46484,42.63000
2023-10-24 01:39:47,0.14553,47.09875,4.46875,42.63000
2023-10-24 01:39:48,0.13702,48.19656,4.47656,43.72000
2023-10-24 01:39:49,0.14708,46.84906,4.53906,42.31000
2023-10-24 01:39:50,0.15378,46.80266,4.47266,42.33000
2023-10-24 01:39:51,0.15580,47.83937,4.60938,43.23000
2023-10-24 01:39:52,0.14661,47.05984,4.58984,42.47000
2023-10-24 01:39:53,0.15417,46.61266,4.47266,42.14000
2023-10-24 01:39:54,0.15021,47.10047,4.48047,42.62000
2023-10-24 01:39:55,0.14975,47.09656,4.47656,42.62000
2023-10-24 01:39:56,0.15630,46.95438,4.48438,42.47000
2023-10-24 01:39:57,0.16216,46.96609,4.49609,42.47000
2023-10-24 01:39:58,0.14066,46.65047,4.48047,42.17000
2023-10-24 01:40:00,0.14175,47.29000,4.50000,42.79000
2023-10-24 01:40:01,0.13640,46.34781,4.50781,41.84000
2023-10-24 01:40:02,0.14721,47.83203,4.58203,43.25000
2023-10-24 01:40:03,0.16621,46.93500,4.62500,42.31000
2023-10-24 01:40:04,0.14786,47.03688,4.54688,42.49000
2023-10-24 01:40:05,0.14736,47.10047,4.48047,42.62000
2023-10-24 01:40:06,0.15901,47.58656,4.47656,43.11000
2023-10-24 01:40:07,0.14793,47.43438,4.48438,42.95000
2023-10-24 01:40:08,0.14187,46.52562,4.51563,42.01000
2023-10-24 01:40:09,0.14638,46.82563,4.51563,42.31000
2023-10-24 01:40:10,0.14298,46.65609,4.49609,42.16000
2023-10-24 01:40:11,0.14359,39.69969,4.17969,35.52000
2023-10-24 01:40:12,0.14249,39.67219,3.99219,35.68000
2023-10-24 01:40:13,0.16203,32.99922,3.94922,29.05000
2023-10-24 01:40:14,0.14877,31.91828,3.48828,28.43000
2023-10-24 01:40:15,0.15882,32.25562,3.51563,28.74000
2023-10-24 01:40:16,0.15857,23.09813,3.07813,20.02000
2023-10-24 01:40:17,0.18675,34.09312,3.95313,30.14000
2023-10-24 01:40:18,0.16137,33.62938,4.10938,29.52000
2023-10-24 01:40:19,0.17102,33.41281,3.88281,29.53000
2023-10-24 01:40:20,0.14696,32.38062,3.64063,28.74000
2023-10-24 01:40:21,0.14383,32.24781,3.50781,28.74000
2023-10-24 01:40:22,0.16044,32.24609,3.49609,28.75000
2023-10-24 01:40:23,0.15352,32.60875,3.71875,28.89000
2023-10-24 01:40:24,0.14769,32.89562,3.51563,29.38000
2023-10-24 01:40:25,0.15593,33.11828,3.73828,29.38000
2023-10-24 01:40:26,0.15495,32.23625,3.65625,28.58000
2023-10-24 01:40:27,0.14175,32.38172,3.51172,28.87000
2023-10-24 01:40:28,0.14613,32.38609,3.49609,28.89000
2023-10-24 01:40:30,0.14941,33.00282,3.63281,29.37000
2023-10-24 01:40:31,0.16316,32.90922,3.69922,29.21000
2023-10-24 01:40:32,0.15602,32.73344,3.52344,29.21000
2023-10-24 01:40:33,0.16561,32.56734,3.52734,29.04000
2023-10-24 01:40:34,0.15476,32.72734,3.52734,29.20000
2023-10-24 01:40:35,0.16228,32.74906,3.53906,29.21000
2023-10-24 01:40:36,0.15476,32.73734,3.52734,29.21000
2023-10-24 01:40:37,0.15679,32.28859,3.55859,28.73000
2023-10-24 01:40:38,0.15051,32.41203,3.83203,28.58000
2023-10-24 01:40:39,0.16978,32.23625,3.65625,28.58000
2023-10-24 01:40:40,0.14771,32.22219,3.49219,28.73000
2023-10-24 01:40:41,0.16178,32.53656,3.47656,29.06000
2023-10-24 01:40:42,0.14553,32.21656,3.47656,28.74000
2023-10-24 01:40:43,0.15102,32.36485,3.46484,28.90000
2023-10-24 01:40:44,0.15476,32.06438,3.48438,28.58000
2023-10-24 01:40:45,0.16237,32.36890,3.62891,28.74000
2023-10-24 01:40:46,0.14359,32.20266,3.47266,28.73000
2023-10-24 01:40:47,0.15530,32.23609,3.49609,28.74000
2023-10-24 01:40:48,0.15392,32.32203,3.58203,28.74000
2023-10-24 01:40:49,0.15307,32.42687,3.54688,28.88000
2023-10-24 01:40:50,0.14299,32.72562,3.51563,29.21000
2023-10-24 01:40:51,0.17685,32.74922,3.69922,29.05000
2023-10-24 01:40:52,0.14615,32.25344,3.52344,28.73000
2023-10-24 01:40:53,0.13769,32.08781,3.50781,28.58000
2023-10-24 01:40:54,0.13470,32.39000,3.50000,28.89000
2023-10-24 01:40:55,0.16198,32.90531,3.69531,29.21000
2023-10-24 01:40:56,0.15021,32.84266,3.47266,29.37000
2023-10-24 01:40:57,0.14260,32.11078,3.55078,28.56000
2023-10-24 01:40:59,0.15760,32.43125,3.53125,28.90000
2023-10-24 01:41:00,0.15511,32.58516,3.53516,29.05000
2023-10-24 01:41:01,0.18054,32.00250,3.56250,28.44000
2023-10-24 01:41:02,0.16481,32.31047,3.73047,28.58000
2023-10-24 01:41:03,0.16285,21.80047,2.73047,19.07000
2023-10-24 01:41:04,0.15040,21.09406,2.66406,18.43000
2023-10-24 01:41:05,0.16058,17.15672,2.63672,14.52000
2023-10-24 01:41:06,0.17188,17.87859,2.55859,15.32000
2023-10-24 01:41:07,0.14043,18.36469,2.55469,15.81000
2023-10-24 01:41:08,0.14456,18.02687,2.54688,15.48000
2023-10-24 01:41:09,0.15241,17.56469,2.55469,15.01000
2023-10-24 01:41:10,0.15475,46.56250,4.56250,42.00000
2023-10-24 01:41:11,0.14585,46.95485,4.46484,42.49000
2023-10-24 01:41:12,0.13277,47.43047,4.48047,42.95000
2023-10-24 01:41:13,0.16257,47.83594,4.58594,43.25000
2023-10-24 01:41:14,0.14334,46.77094,4.46094,42.31000
2023-10-24 01:41:15,0.15870,48.12031,4.57031,43.55000
2023-10-24 01:41:16,0.14396,48.05406,4.66406,43.39000
2023-10-24 01:41:17,0.15144,47.16906,4.53906,42.63000
2023-10-24 01:41:18,0.13896,46.49437,4.48438,42.01000
2023-10-24 01:41:19,0.13162,47.31391,4.50391,42.81000
2023-10-24 01:41:20,0.14949,46.13313,4.45313,41.68000
2023-10-24 01:41:21,0.14456,46.65437,4.48438,42.17000
2023-10-24 01:41:22,0.16316,46.35188,4.67188,41.68000
2023-10-24 01:41:23,0.15905,46.82953,4.51953,42.31000
2023-10-24 01:41:24,0.15785,47.44953,4.51953,42.93000
2023-10-24 01:41:26,0.16000,46.51172,4.51172,42.00000
2023-10-24 01:41:27,0.14152,46.95047,4.48047,42.47000
2023-10-24 01:41:28,0.18128,48.45828,4.73828,43.72000
2023-10-24 01:41:29,0.13910,47.32859,4.55859,42.77000
2023-10-24 01:41:30,0.13032,47.10047,4.48047,42.62000
2023-10-24 01:41:31,0.13714,47.24703,4.45703,42.79000
2023-10-24 01:41:32,0.14200,46.78266,4.47266,42.31000
2023-10-24 01:41:33,0.14843,47.11485,4.46484,42.65000
2023-10-24 01:41:34,0.14755,47.29000,4.50000,42.79000
2023-10-24 01:41:35,0.14966,47.91844,4.64844,43.27000
2023-10-24 01:41:36,0.16000,47.55484,4.46484,43.09000
2023-10-24 01:41:37,0.15892,48.00266,4.72266,43.28000
2023-10-24 01:41:38,0.14104,46.66000,4.50000,42.16000
2023-10-24 01:41:39,0.14818,47.12609,4.49609,42.63000
2023-10-24 01:41:40,0.15456,47.82047,4.73047,43.09000
2023-10-24 01:41:41,0.15874,46.94516,4.78516,42.16000
2023-10-24 01:41:42,0.16751,47.78141,4.69141,43.09000
2023-10-24 01:41:43,0.15365,47.57828,4.48828,43.09000
2023-10-24 01:41:44,0.15093,47.28563,4.51563,42.77000
2023-10-24 01:41:45,0.14286,47.41094,4.46094,42.95000
2023-10-24 01:41:46,0.15798,46.82610,4.49609,42.33000
2023-10-24 01:41:47,0.16271,48.20234,4.65234,43.55000
2023-10-24 01:41:48,0.16511,49.08422,5.07422,44.01000
2023-10-24 01:41:49,0.15526,41.04140,5.19141,35.85000
2023-10-24 01:41:50,0.17652,40.58906,4.28906,36.30000
2023-10-24 01:41:52,0.14843,39.67625,4.15625,35.52000
2023-10-24 01:41:53,0.15107,32.82969,3.92969,28.90000
2023-10-24 01:41:54,0.14746,33.02953,3.51953,29.51000
2023-10-24 01:41:55,0.14962,22.21531,3.94531,18.27000
2023-10-24 01:41:56,0.18306,21.82781,2.75781,19.07000
2023-10-24 01:41:57,0.15638,32.34828,2.98828,29.36000
2023-10-24 01:41:58,0.15261,32.12688,3.54688,28.58000
2023-10-24 01:41:59,0.14624,32.54063,3.64063,28.90000
2023-10-24 01:42:00,0.14019,33.06906,3.53906,29.53000
2023-10-24 01:42:01,0.17247,32.30484,3.71484,28.59000
2023-10-24 01:42:02,0.14924,32.43359,3.68359,28.75000
2023-10-24 01:42:03,0.15825,32.40406,3.66406,28.74000
2023-10-24 01:42:04,0.18066,33.48859,3.80859,29.68000
2023-10-24 01:42:05,0.16173,32.26360,3.68359,28.58000
2023-10-24 01:42:06,0.15378,32.10953,3.51953,28.59000
2023-10-24 01:42:07,0.14966,33.34953,3.51953,29.83000
2023-10-24 01:42:08,0.16173,32.29859,3.55859,28.74000
2023-10-24 01:42:09,0.18079,33.03797,3.66797,29.37000
2023-10-24 01:42:10,0.20588,33.54890,3.87891,29.67000
2023-10-24 01:42:11,0.14122,32.65953,3.76953,28.89000
2023-10-24 01:42:12,0.16652,32.56750,3.68750,28.88000
2023-10-24 01:42:13,0.15934,33.41609,3.74609,29.67000
2023-10-24 01:42:14,0.15105,32.61469,3.55469,29.06000
2023-10-24 01:42:15,0.16106,32.40953,3.51953,28.89000
2023-10-24 01:42:16,0.16000,33.02797,3.66797,29.36000
2023-10-24 01:42:17,0.15860,32.36906,3.78906,28.58000
2023-10-24 01:42:19,0.14698,32.20656,3.47656,28.73000
2023-10-24 01:42:20,0.16407,32.79828,3.73828,29.06000
2023-10-24 01:42:21,0.15110,32.57734,3.52734,29.05000
2023-10-24 01:42:22,0.16071,32.07172,3.51172,28.56000
2023-10-24 01:42:23,0.15699,32.38563,3.51563,28.87000
2023-10-24 01:42:24,0.16157,33.07906,3.53906,29.54000
2023-10-24 01:42:25,0.15283,32.24562,3.51563,28.73000
2023-10-24 01:42:26,0.13652,32.30656,3.72656,28.58000
2023-10-24 01:42:27,0.16972,33.19188,3.67188,29.52000
2023-10-24 01:42:28,0.15231,32.83703,3.95703,28.88000
2023-10-24 01:42:29,0.19257,33.19719,3.86719,29.33000
2023-10-24 01:42:30,0.15954,32.37672,3.63672,28.74000
2023-10-24 01:42:31,0.16561,32.75094,3.71094,29.04000
2023-10-24 01:42:32,0.19489,32.45734,4.02734,28.43000
2023-10-24 01:42:33,0.19136,32.42313,3.70313,28.72000
2023-10-24 01:42:34,0.14851,32.73906,3.53906,29.20000
2023-10-24 01:42:35,0.16560,32.33797,3.91797,28.42000
2023-10-24 01:42:36,0.16126,33.38094,3.71094,29.67000
2023-10-24 01:42:37,0.17269,33.04766,3.84766,29.20000
2023-10-24 01:42:38,0.14116,32.78672,3.88672,28.90000
2023-10-24 01:42:39,0.17684,32.86578,3.67578,29.19000
2023-10-24 01:42:40,0.15333,32.69062,3.64063,29.05000
2023-10-24 01:42:41,0.15221,33.33813,3.82813,29.51000
2023-10-24 01:42:42,0.14200,32.21828,3.48828,28.73000
2023-10-24 01:42:43,0.16772,33.38484,3.71484,29.67000
2023-10-24 01:42:44,0.15081,32.89703,3.70703,29.19000
2023-10-24 01:42:45,0.17893,33.06578,4.17578,28.89000
2023-10-24 01:42:46,0.18099,33.52375,3.84375,29.68000
2023-10-24 01:42:48,0.17977,32.34172,3.76172,28.58000
2023-10-24 01:42:49,0.15895,32.61078,3.55078,29.06000
2023-10-24 01:42:50,0.14932,32.16031,3.57031,28.59000
2023-10-24 01:42:51,0.16937,32.59078,3.55078,29.04000
2023-10-24 01:42:52,0.13848,32.24562,3.51563,28.73000
2023-10-24 01:42:53,0.15482,32.60859,3.55859,29.05000
2023-10-24 01:42:54,0.15803,32.37266,3.47266,28.90000
2023-10-24 01:42:55,0.16506,32.72172,3.51172,29.21000
2023-10-24 01:42:56,0.15714,32.09563,3.51563,28.58000
2023-10-24 01:42:57,0.16317,32.60078,3.55078,29.05000
2023-10-24 01:42:58,0.15890,32.45422,3.57422,28.88000
2023-10-24 01:42:59,0.15890,33.15844,3.64844,29.51000
2023-10-24 01:43:00,0.18979,32.96188,3.92188,29.04000
2023-10-24 01:43:01,0.16312,33.10219,3.74219,29.36000
2023-10-24 01:43:02,0.18347,33.30141,3.94141,29.36000
2023-10-24 01:43:03,0.16801,33.52781,4.00781,29.52000
2023-10-24 01:43:04,0.14958,32.37672,3.63672,28.74000
2023-10-24 01:43:05,0.15072,32.57562,3.51563,29.06000
2023-10-24 01:43:06,0.15325,33.07094,3.71094,29.36000
2023-10-24 01:43:07,0.15628,34.01500,3.87500,30.14000
2023-10-24 01:43:08,0.17601,33.70860,4.05859,29.65000
2023-10-24 01:43:09,0.14274,32.86656,3.97656,28.89000
2023-10-24 01:43:10,0.15358,33.03141,3.69141,29.34000
2023-10-24 01:43:11,0.16740,33.21922,3.69922,29.52000
2023-10-24 01:43:12,0.17652,32.37281,3.63281,28.74000
2023-10-24 01:43:13,0.18585,33.21531,3.69531,29.52000
2023-10-24 01:43:14,0.18239,32.51125,3.78125,28.73000
2023-10-24 01:43:15,0.14758,32.09172,3.51172,28.58000
2023-10-24 01:43:16,0.16073,32.27515,3.53516,28.74000
2023-10-24 01:43:18,0.16115,32.88797,3.66797,29.22000
2023-10-24 01:43:19,0.13946,32.24390,3.50391,28.74000
2023-10-24 01:43:20,0.14877,33.12594,3.83594,29.29000
2023-10-24 01:43:21,0.14601,32.26125,3.53125,28.73000
2023-10-24 01:43:22,0.15638,32.90703,3.70703,29.20000
2023-10-24 01:43:23,0.16373,32.74922,3.69922,29.05000
2023-10-24 01:43:24,0.15210,32.55797,3.66797,28.89000
2023-10-24 01:43:25,0.15915,32.43922,3.69922,28.74000
2023-10-24 01:43:26,0.16667,32.08719,3.36719,28.72000
2023-10-24 01:43:27,0.12895,32.93438,3.73438,29.20000
2023-10-24 01:43:28,0.16824,32.69250,3.81250,28.88000
2023-10-24 01:43:29,0.16271,32.61656,3.72656,28.89000
2023-10-24 01:43:30,0.15332,32.12531,3.69531,28.43000
2023-10-24 01:43:31,0.15051,33.00047,3.48047,29.52000
2023-10-24 01:43:32,0.14983,32.83703,3.95703,28.88000
2023-10-24 01:43:33,0.16515,32.16985,3.58984,28.58000
2023-10-24 01:43:34,0.16697,32.55781,3.50781,29.05000
2023-10-24 01:43:35,0.15301,31.80125,3.53125,28.27000
2023-10-24 01:43:36,0.15471,32.24000,3.50000,28.74000
2023-10-24 01:43:37,0.14843,32.32203,3.58203,28.74000
2023-10-24 01:43:38,0.14286,32.03922,3.44922,28.59000
2023-10-24 01:43:47,0.06370,46.72250,4.56250,42.16000
2023-10-24 01:43:48,0.01847,46.21875,4.21875,42.00000
2023-10-24 01:43:49,0.00591,46.14281,4.13281,42.01000
2023-10-24 01:43:50,0.00593,46.13109,4.12109,42.01000
2023-10-24 01:43:51,0.03373,46.41938,4.35938,42.06000
2023-10-24 01:43:52,0.14595,47.57891,5.37891,42.20000
2023-10-24 01:43:53,0.09324,46.45844,4.39844,42.06000
2023-10-24 01:43:54,0.20200,49.29422,5.82422,43.47000
2023-10-24 01:43:55,0.17423,49.72781,5.25781,44.47000
2023-10-24 01:43:56,0.16392,48.61234,4.90234,43.71000
2023-10-24 01:43:57,0.15144,48.36781,5.00781,43.36000
2023-10-24 01:43:58,0.15323,49.39734,5.52734,43.87000
2023-10-24 01:43:59,0.18190,47.86125,4.78125,43.08000
2023-10-24 01:44:00,0.16651,47.47375,4.84375,42.63000
2023-10-24 01:44:01,0.18103,48.83031,4.82031,44.01000
2023-10-24 01:44:02,0.14067,48.47250,5.06250,43.41000
2023-10-24 01:44:03,0.15162,48.77562,4.76563,44.01000
2023-10-24 01:44:04,0.16651,48.12828,4.73828,43.39000
2023-10-24 01:44:05,0.15690,48.19453,4.64453,43.55000
2023-10-24 01:44:06,0.16576,47.69172,4.76172,42.93000
2023-10-24 01:44:07,0.14746,47.91219,4.99219,42.92000
2023-10-24 01:44:08,0.15235,46.76390,4.75391,42.01000
2023-10-24 01:44:09,0.15038,47.16203,4.83203,42.33000
2023-10-24 01:44:10,0.15622,48.76844,4.89844,43.87000
2023-10-24 01:44:11,0.15102,40.84922,4.69922,36.15000
2023-10-24 01:44:12,0.16798,40.17797,4.16797,36.01000
2023-10-24 01:44:13,0.15352,39.71578,4.17578,35.54000
2023-10-24 01:44:15,0.19289,33.49875,3.96875,29.53000
2023-10-24 01:44:16,0.16948,32.07844,3.64844,28.43000
2023-10-24 01:44:17,0.15371,32.25016,3.66016,28.59000
2023-10-24 01:44:18,0.15214,33.00844,3.64844,29.36000
